SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred,SI-SDR pred Noisy,SI-SDR pred Improvement,Noisy filename,Clean filename
Mean scores
0.0,0.0,0.0,0.0,0.0,0.0,0.6404053143975947,1.4075341538379067,-2.6585414320954426,-2.266968047148303,-0.3915733849471397
Standard errors of the means
0.0,0.0,0.0,0.0,0.0,0.0,0.009754376262529639,0.022251004454721036,0.5632463193013848,0.6016603722474776,0.24822505507347434
All Scores
0,0,0,0,0,0,0.9244390726089478,2.094871997833252,14.21788501739502,14.764815330505371,0.5469303131103516,eceLeLKCo6A.wav,p257_207.wav
0,0,0,0,0,0,0.4832795560359955,1.1373118162155151,-12.174260139465332,-12.925179481506348,-0.7509193420410156,eUcaJDhfFVg.wav,p257_213.wav
0,0,0,0,0,0,0.45312660932540894,1.1133501529693604,-14.323524475097656,-12.867192268371582,1.4563322067260742,oGc-W3DWpDU.wav,p232_119.wav
0,0,0,0,0,0,0.4882936179637909,1.1689648628234863,-8.418779373168945,-12.401348114013672,-3.9825687408447266,ydQaImgvhak.wav,p232_131.wav
0,0,0,0,0,0,0.6308684945106506,1.1224151849746704,-1.9366856813430786,-11.21689510345459,-9.280209422111511,bCOmV_G0pkk.wav,p232_125.wav
0,0,0,0,0,0,0.8660309910774231,1.5366206169128418,-9.275431632995605,-0.223361998796463,9.052069634199142,mOx0YEidsIg.wav,p257_011.wav
0,0,0,0,0,0,0.7003329396247864,1.2130835056304932,1.342100739479065,-1.347288966178894,-2.689389705657959,0XjfhlZVmO0.wav,p257_039.wav
0,0,0,0,0,0,0.6058765649795532,1.1441361904144287,-12.548715591430664,1.264754295349121,13.813469886779785,kGuKzWVGAGY.wav,p232_333.wav
0,0,0,0,0,0,0.5352599024772644,1.158549427986145,-17.362503051757812,-15.999186515808105,1.363316535949707,soVRoIbewMM.wav,p232_327.wav
0,0,0,0,0,0,0.6801045536994934,1.1757498979568481,-18.582637786865234,-19.045055389404297,-0.4624176025390625,N3_Pyp1stAE.wav,p232_284.wav
0,0,0,0,0,0,0.6634324193000793,1.1653828620910645,-9.409146308898926,-9.392199516296387,0.016946792602539062,1mm09kC1HW0.wav,p232_290.wav
0,0,0,0,0,0,0.970887303352356,1.8385107517242432,14.302210807800293,16.360336303710938,2.0581254959106445,FqQ5QaNPGuU.wav,p257_171.wav
0,0,0,0,0,0,0.6962851881980896,1.1186443567276,-6.735936641693115,-2.156928539276123,4.579008102416992,C9kJOuxF4QU.wav,p257_165.wav
0,0,0,0,0,0,0.9302074313163757,2.502211570739746,23.028644561767578,23.705074310302734,0.6764297485351562,yIukyNUErLE.wav,p232_247.wav
0,0,0,0,0,0,0.6436393857002258,1.1330851316452026,-3.8835368156433105,-0.1680220067501068,3.7155148088932037,UZa8hjP92GM.wav,p232_253.wav
0,0,0,0,0,0,0.36080753803253174,1.1751470565795898,-14.597187995910645,-14.794333457946777,-0.1971454620361328,9BzZvj5W09s.wav,p257_159.wav
0,0,0,0,0,0,0.912390947341919,1.3371074199676514,-2.70989990234375,-0.9031906723976135,1.8067092299461365,3esyOI3cuPI.wav,p232_086.wav
0,0,0,0,0,0,0.5080132484436035,1.1655752658843994,-14.264129638671875,-11.986052513122559,2.2780771255493164,ZCGX32-8FQs.wav,p257_398.wav
0,0,0,0,0,0,0.41048726439476013,1.179664134979248,-17.122909545898438,-17.365856170654297,-0.24294662475585938,4XdDxlReYUk.wav,p232_092.wav
0,0,0,0,0,0,0.797715425491333,1.4055814743041992,6.645991802215576,4.207552909851074,-2.438438892364502,cO9t0LaFu18.wav,p257_415.wav
0,0,0,0,0,0,0.9031621813774109,1.516508936882019,17.840484619140625,8.529328346252441,-9.311156272888184,aGsIjsja0JQ.wav,p232_079.wav
0,0,0,0,0,0,0.3624809980392456,1.2212090492248535,-10.048320770263672,-14.936412811279297,-4.888092041015625,qF90ezvPe14.wav,p257_373.wav
0,0,0,0,0,0,0.4266516864299774,1.1575477123260498,0.6300287246704102,-12.429984092712402,-13.060012817382812,KMWBepdMJMI.wav,p257_367.wav
0,0,0,0,0,0,0.5278231501579285,1.132295846939087,-2.3478915691375732,-2.852708339691162,-0.5048167705535889,6amwf4K7CT8.wav,p257_401.wav
0,0,0,0,0,0,0.396255224943161,1.1527934074401855,-16.06418800354004,-16.354843139648438,-0.29065513610839844,UFnWoJ2Mu1M.wav,p232_045.wav
0,0,0,0,0,0,0.7233074903488159,1.2029980421066284,-2.160156726837158,0.06373277306556702,2.223889499902725,oE0PiIDMbL4.wav,p257_429.wav
0,0,0,0,0,0,0.4873030483722687,1.1709309816360474,-13.669180870056152,-13.413704872131348,0.2554759979248047,26owMAFMWJw.wav,p232_051.wav
0,0,0,0,0,0,0.39851921796798706,1.1244720220565796,-14.065207481384277,-10.161900520324707,3.9033069610595703,irutvIeDEVs.wav,p232_050.wav
0,0,0,0,0,0,0.6592844128608704,1.1020030975341797,-16.531463623046875,-13.822068214416504,2.709395408630371,Lz3H84N-Xkc.wav,p257_428.wav
0,0,0,0,0,0,0.9290831089019775,1.5227320194244385,3.21297025680542,4.215571403503418,1.002601146697998,68HVZzEravA.wav,p232_044.wav
0,0,0,0,0,0,0.9202888607978821,1.289780616760254,7.181798934936523,10.188077926635742,3.0062789916992188,2IqByx9qq7Q.wav,p257_366.wav
0,0,0,0,0,0,0.5759068131446838,1.203732967376709,-17.227249145507812,-17.422962188720703,-0.19571304321289062,nGnuJJloAPM.wav,p257_400.wav
0,0,0,0,0,0,0.9954206347465515,3.3643076419830322,25.719314575195312,26.025270462036133,0.3059558868408203,9xD9JdbVMn8.wav,p232_078.wav
0,0,0,0,0,0,0.8435535430908203,1.176294207572937,3.042982578277588,6.72901725769043,3.686034679412842,Fq5rUJfqf3I.wav,p257_414.wav
0,0,0,0,0,0,0.49505704641342163,1.1473366022109985,-14.747401237487793,-12.189650535583496,2.557750701904297,Fd4kry50Tc0.wav,p257_372.wav
0,0,0,0,0,0,0.5254223346710205,1.1300766468048096,-9.408984184265137,-12.517447471618652,-3.1084632873535156,UWK7tH9GNSg.wav,p257_399.wav
0,0,0,0,0,0,0.39935871958732605,1.2313220500946045,-15.12913990020752,-14.982498168945312,0.14664173126220703,2bR0IRhqpNM.wav,p232_093.wav
0,0,0,0,0,0,0.5065688490867615,1.1769394874572754,-11.785106658935547,-12.326669692993164,-0.5415630340576172,-GaHBgRGi4s.wav,p232_087.wav
0,0,0,0,0,0,0.8951056599617004,1.4443023204803467,12.078839302062988,16.33704948425293,4.258210182189941,Mp1bGjvmAaQ.wav,p232_252.wav
0,0,0,0,0,0,0.5048474669456482,1.147121548652649,-2.751683473587036,-11.20019817352295,-8.448514699935913,2TauJ1KBMdY.wav,p257_158.wav
0,0,0,0,0,0,0.40791162848472595,1.131785273551941,-8.50283145904541,-11.083174705505371,-2.580343246459961,JWZpp-w5TcU.wav,p232_246.wav
0,0,0,0,0,0,0.9117206931114197,2.1019492149353027,23.847698211669922,4.2964911460876465,-19.551207065582275,rCNaKCymgp8.wav,p257_164.wav
0,0,0,0,0,0,0.9014657735824585,1.6264536380767822,18.537246704101562,18.291900634765625,-0.2453460693359375,vGdfIUCkVEU.wav,p257_170.wav
0,0,0,0,0,0,0.6267361044883728,1.1968611478805542,1.1133122444152832,-10.415568351745605,-11.528880596160889,Af1h4ibpKJA.wav,p232_291.wav
0,0,0,0,0,0,0.4745419919490814,1.1946666240692139,5.943540096282959,-3.895557403564453,-9.839097499847412,P9Aw8OkCZd4.wav,p232_285.wav
0,0,0,0,0,0,0.7550735473632812,1.1171221733093262,0.5169364213943481,1.395455241203308,0.87851881980896,0DefiYiEF4E.wav,p232_326.wav
0,0,0,0,0,0,0.8038437366485596,1.132804036140442,4.955228805541992,0.6964396238327026,-4.2587891817092896,XBWifeqlq6s.wav,p257_038.wav
0,0,0,0,0,0,0.43135812878608704,1.1456234455108643,-14.079085350036621,-13.946026802062988,0.1330585479736328,QUO4olgDVes.wav,p232_332.wav
0,0,0,0,0,0,0.9940225481987,3.7766330242156982,26.16082763671875,27.795629501342773,1.6348018646240234,3a7001QgvG0.wav,p257_010.wav
0,0,0,0,0,0,0.9344746470451355,1.9810736179351807,12.578740119934082,15.355380058288574,2.776639938354492,CIfMy9PFlz0.wav,p257_004.wav
0,0,0,0,0,0,0.5655606985092163,1.1218360662460327,-5.900190353393555,-5.7271952629089355,0.17299509048461914,NnYfF7E12dk.wav,p232_124.wav
0,0,0,0,0,0,0.5157792568206787,1.1599355936050415,-18.055683135986328,-18.35641860961914,-0.3007354736328125,3zEWsAPEdd0.wav,p232_130.wav
0,0,0,0,0,0,0.5555089712142944,1.1293489933013916,-4.594819068908691,-8.29990291595459,-3.7050838470458984,XPYxNXvrPNM.wav,p257_212.wav
0,0,0,0,0,0,0.6066028475761414,1.1243292093276978,-2.1341371536254883,-1.841380000114441,0.29275715351104736,OuU7b128Jv0.wav,p232_118.wav
0,0,0,0,0,0,0.3677389621734619,1.1446959972381592,-14.42792797088623,-14.565963745117188,-0.13803577423095703,kZUzFVaeRMs.wav,p257_206.wav
0,0,0,0,0,0,0.43604564666748047,1.108170509338379,-15.643656730651855,-14.047303199768066,1.596353530883789,tZdlTmEuf5M.wav,p257_210.wav
0,0,0,0,0,0,0.4565437138080597,1.2018870115280151,3.952824592590332,-5.5964579582214355,-9.549282550811768,2-1wY_Ndtgw.wav,p257_204.wav
0,0,0,0,0,0,0.7304501533508301,1.4711780548095703,8.780813217163086,3.558351755142212,-5.222461462020874,L-FWhg4r7JA.wav,p232_126.wav
0,0,0,0,0,0,0.4347074031829834,1.1408015489578247,-9.750554084777832,-11.710174560546875,-1.959620475769043,blqm5QygivU.wav,p257_238.wav
0,0,0,0,0,0,0.3856300711631775,1.1375255584716797,-14.226402282714844,-13.80014705657959,0.4262552261352539,yh08ZIpNdo4.wav,p232_132.wav
0,0,0,0,0,0,0.4441159963607788,1.1956419944763184,-14.078484535217285,-13.832040786743164,0.2464437484741211,tWeLlu_buE0.wav,p257_012.wav
0,0,0,0,0,0,0.7522092461585999,1.2242462635040283,-4.5041656494140625,-4.484040260314941,0.020125389099121094,3h6qNbPd0rY.wav,p232_318.wav
0,0,0,0,0,0,0.8152382969856262,1.1986860036849976,13.412337303161621,-3.7760140895843506,-17.18835139274597,Wvym4eszpik.wav,p257_006.wav
0,0,0,0,0,0,0.9331668019294739,1.9735780954360962,23.436044692993164,22.00313377380371,-1.4329109191894531,bMRzBj7vqWY.wav,p232_324.wav
0,0,0,0,0,0,0.8375762104988098,1.4542553424835205,14.887404441833496,7.726238250732422,-7.161166191101074,mYsjO2kEXRA.wav,p232_330.wav
0,0,0,0,0,0,0.9677535891532898,3.310394048690796,25.7127742767334,16.714542388916016,-8.998231887817383,NlmTOFjtPpQ.wav,p257_199.wav
0,0,0,0,0,0,0.758032500743866,1.1756982803344727,9.725044250488281,3.536038398742676,-6.1890058517456055,cAJRD12KObA.wav,p232_293.wav
0,0,0,0,0,0,0.43372148275375366,1.2381489276885986,-13.956578254699707,-14.056291580200195,-0.09971332550048828,nCREOM7DmY8.wav,p232_287.wav
0,0,0,0,0,0,0.5512449741363525,1.1685974597930908,-5.543320178985596,-11.048440933227539,-5.505120754241943,WkkupA-yRvY.wav,p257_166.wav
0,0,0,0,0,0,0.9920734763145447,3.4887263774871826,21.14409828186035,19.935035705566406,-1.2090625762939453,eW8blcdeixc.wav,p232_278.wav
0,0,0,0,0,0,0.8085230588912964,1.2054378986358643,9.990996360778809,4.543637275695801,-5.447359085083008,s7QetgNncv4.wav,p257_172.wav
0,0,0,0,0,0,0.8417085409164429,1.298022985458374,11.801517486572266,6.742853164672852,-5.058664321899414,vqodL2vPir8.wav,p232_250.wav
0,0,0,0,0,0,0.7019875049591064,1.2005208730697632,2.2362332344055176,0.6092024445533752,-1.6270307898521423,D--na00Jg5Q.wav,p232_244.wav
0,0,0,0,0,0,0.9900235533714294,2.6156482696533203,23.986888885498047,25.649799346923828,1.6629104614257812,Kp55ahSMeJY.wav,p232_091.wav
0,0,0,0,0,0,0.6543871164321899,1.1116636991500854,-10.664092063903809,-10.67929744720459,-0.01520538330078125,NPCSVxYpK3k.wav,p232_085.wav
0,0,0,0,0,0,0.4293500483036041,1.1452655792236328,-14.95336627960205,-13.59460735321045,1.3587589263916016,E9hGRyy_m04.wav,p257_402.wav
0,0,0,0,0,0,0.4760661721229553,1.290700912475586,-14.53123664855957,-14.867167472839355,-0.33593082427978516,0LPF76p5WSs.wav,p257_364.wav
0,0,0,0,0,0,0.44605398178100586,1.2006630897521973,-12.016573905944824,-12.325926780700684,-0.3093528747558594,0obQ_a6Cm-c.wav,p257_370.wav
0,0,0,0,0,0,0.7290384769439697,1.1440240144729614,0.9897406101226807,0.32709887623786926,-0.6626417338848114,8HA3zVZ_g4Y.wav,p257_416.wav
0,0,0,0,0,0,0.5740346312522888,1.1485987901687622,-1.4158761501312256,-10.189896583557129,-8.774020433425903,_97xkAkbwxQ.wav,p232_052.wav
0,0,0,0,0,0,0.8277996778488159,1.696303129196167,12.26243782043457,18.626569747924805,6.364131927490234,EpOxIPicC7U.wav,p257_358.wav
0,0,0,0,0,0,0.4598868191242218,1.212571620941162,-14.3340482711792,-13.700465202331543,0.6335830688476562,ZtLhqUJzd0g.wav,p232_046.wav
0,0,0,0,0,0,0.9446015954017639,1.269941806793213,12.181405067443848,10.542038917541504,-1.6393661499023438,v7doS4KQ13U.wav,p232_047.wav
0,0,0,0,0,0,0.8914278745651245,1.633281946182251,21.253509521484375,9.422780990600586,-11.830728530883789,egOBhLNMnTo.wav,p232_053.wav
0,0,0,0,0,0,0.9871127009391785,2.7519326210021973,25.55645751953125,25.66797637939453,0.11151885986328125,d9dnxyTC3vE.wav,p257_359.wav
0,0,0,0,0,0,0.40392041206359863,1.1920340061187744,-14.143454551696777,-14.218221664428711,-0.0747671127319336,t7uMx5EU-Rg.wav,p257_371.wav
0,0,0,0,0,0,0.9918917417526245,2.919034957885742,24.600181579589844,20.780006408691406,-3.8201751708984375,1aEh44p0EqY.wav,p257_417.wav
0,0,0,0,0,0,0.9412363767623901,1.6465587615966797,9.15764331817627,8.871174812316895,-0.286468505859375,tr5tseMOitc.wav,p257_403.wav
0,0,0,0,0,0,0.3862927556037903,1.1497156620025635,-14.396681785583496,-13.475598335266113,0.9210834503173828,r8k8It_hM0A.wav,p257_365.wav
0,0,0,0,0,0,0.3495098948478699,1.152086853981018,-18.239498138427734,-18.74033546447754,-0.5008373260498047,W4zrB652Po4.wav,p232_084.wav
0,0,0,0,0,0,0.39806729555130005,1.3951067924499512,-15.650372505187988,-15.646450996398926,0.0039215087890625,Zgrt23ZztJo.wav,p232_090.wav
0,0,0,0,0,0,0.9513078331947327,1.5092616081237793,18.38787841796875,19.5084228515625,1.12054443359375,tfwZlNbZKnQ.wav,p232_245.wav
0,0,0,0,0,0,0.8487476706504822,1.100823998451233,-5.257497787475586,-5.785101890563965,-0.5276041030883789,d8_7lrOjTVg.wav,p232_251.wav
0,0,0,0,0,0,0.3392254710197449,1.2356616258621216,-14.126962661743164,-14.250584602355957,-0.12362194061279297,7IVNIcOntfo.wav,p232_279.wav
0,0,0,0,0,0,0.9766330718994141,3.239025115966797,8.641401290893555,9.54384994506836,0.9024486541748047,6cQbxwbBqqI.wav,p257_173.wav
0,0,0,0,0,0,0.47730594873428345,1.2592967748641968,-13.685395240783691,-12.868613243103027,0.8167819976806641,aSP7DDY1lz4.wav,p257_167.wav
0,0,0,0,0,0,0.8462526202201843,1.198319673538208,-10.143357276916504,-9.588519096374512,0.5548381805419922,_KaRkSyELy4.wav,p232_286.wav
0,0,0,0,0,0,0.49949875473976135,1.2178553342819214,-15.411555290222168,4.390610218048096,19.802165508270264,ptHxsI2bt5g.wav,p257_198.wav
0,0,0,0,0,0,0.8129569888114929,1.2209982872009277,14.643671989440918,8.859807968139648,-5.7838640213012695,3YqNm3QaCjk.wav,p232_292.wav
0,0,0,0,0,0,0.6264306306838989,1.1428098678588867,-15.359274864196777,-14.234999656677246,1.1242752075195312,RB9xMnuB59A.wav,p232_331.wav
0,0,0,0,0,0,0.4276713728904724,1.1571969985961914,-10.594782829284668,-12.931297302246094,-2.336514472961426,07mS0mSTDjY.wav,p232_325.wav
0,0,0,0,0,0,0.3882696032524109,1.2657270431518555,-23.133724212646484,-23.270051956176758,-0.13632774353027344,kkdZ_qz_Rjw.wav,p257_007.wav
0,0,0,0,0,0,0.9627504348754883,2.0817084312438965,21.095186233520508,22.590085983276367,1.4948997497558594,s_nzvDUPsCU.wav,p257_013.wav
0,0,0,0,0,0,0.4124113917350769,1.1298836469650269,-12.642176628112793,-13.347599983215332,-0.7054233551025391,jIE4UYtolbE.wav,p232_319.wav
0,0,0,0,0,0,0.3903878927230835,1.1727505922317505,-9.820528030395508,-9.173691749572754,0.6468362808227539,FjiCMXDhUas.wav,p257_239.wav
0,0,0,0,0,0,0.9215923547744751,1.547421932220459,18.603769302368164,10.426396369934082,-8.177372932434082,hiOjqskDlS0.wav,p232_133.wav
0,0,0,0,0,0,0.2792029082775116,1.1808409690856934,-15.011216163635254,-15.815563201904297,-0.804347038269043,SNIFfgGtMGY.wav,p232_127.wav
0,0,0,0,0,0,0.9427692294120789,2.5029284954071045,11.336686134338379,22.412168502807617,11.075482368469238,7oGd1ucd8r0.wav,p257_205.wav
0,0,0,0,0,0,0.28791293501853943,1.17898428440094,-15.680696487426758,-15.752549171447754,-0.0718526840209961,P6StWdHAPo0.wav,p257_211.wav
0,0,0,0,0,0,0.6629362106323242,1.2177616357803345,7.174614906311035,0.2358553111553192,-6.938759595155716,zDDk-pJWrJ0.wav,p257_229.wav
0,0,0,0,0,0,0.5465024709701538,1.3337488174438477,12.324271202087402,2.8370344638824463,-9.487236738204956,FuqquDb_Ffs.wav,p232_123.wav
0,0,0,0,0,0,0.8333910703659058,1.5381429195404053,15.534828186035156,7.995266914367676,-7.5395612716674805,clC3ld6rJVU.wav,p232_137.wav
0,0,0,0,0,0,0.556233823299408,1.1651493310928345,1.0325117111206055,-3.3297839164733887,-4.362295627593994,voHJul8HHVE.wav,p257_215.wav
0,0,0,0,0,0,0.39382943511009216,1.2579436302185059,-14.751439094543457,-14.567375183105469,0.18406391143798828,kIsSabuOpJI.wav,p257_201.wav
0,0,0,0,0,0,0.5391898155212402,1.1376222372055054,-16.283836364746094,-11.993416786193848,4.290419578552246,vSrP2g8zUoY.wav,p232_321.wav
0,0,0,0,0,0,0.32847321033477783,1.1768627166748047,-14.273658752441406,-13.148102760314941,1.1255559921264648,hHQZepALpHQ.wav,p232_335.wav
0,0,0,0,0,0,0.7915331125259399,1.4660091400146484,12.370049476623535,12.905734062194824,0.5356845855712891,ZuJIlrPZeWE.wav,p257_017.wav
0,0,0,0,0,0,0.47445032000541687,1.2006700038909912,-15.28844165802002,-15.339789390563965,-0.05134773254394531,rgg378LXd9k.wav,p257_003.wav
0,0,0,0,0,0,0.6836591362953186,1.119951605796814,1.9899646043777466,0.3920094668865204,-1.5979551374912262,qz-7dEyYYDI.wav,p232_309.wav
0,0,0,0,0,0,0.7130687236785889,1.3132688999176025,4.023294925689697,2.920853853225708,-1.1024410724639893,i87x_HA3Um4.wav,p232_296.wav
0,0,0,0,0,0,0.4161171019077301,1.1925854682922363,-5.618536949157715,-15.190505027770996,-9.571968078613281,ee0r3sqbrxI.wav,p257_188.wav
0,0,0,0,0,0,0.9262228012084961,1.8614916801452637,12.143837928771973,20.99549674987793,8.851658821105957,k7MYn0Y9pyY.wav,p232_282.wav
0,0,0,0,0,0,0.544551432132721,1.1710537672042847,-16.66278076171875,-17.349660873413086,-0.6868801116943359,xHYs_58hXfg.wav,p232_255.wav
0,0,0,0,0,0,0.5290985703468323,1.1243412494659424,-14.6036376953125,-14.620309829711914,-0.016672134399414062,QpJmRqY4KxE.wav,p232_241.wav
0,0,0,0,0,0,0.44748350977897644,1.1768165826797485,-12.621991157531738,-12.85193920135498,-0.2299480438232422,6XN9trtsQGo.wav,p232_269.wav
0,0,0,0,0,0,0.632745087146759,1.1424137353897095,-8.825495719909668,-10.575040817260742,-1.7495450973510742,EB6l4sGiyOE.wav,p257_163.wav
0,0,0,0,0,0,0.8531549572944641,1.2738068103790283,10.717391014099121,10.897303581237793,0.17991256713867188,oYrnNi0n-hk.wav,p257_177.wav
0,0,0,0,0,0,0.8536350131034851,1.6977808475494385,16.834598541259766,1.4007290601730347,-15.433869481086731,MCUOvhqC4jE.wav,p232_094.wav
0,0,0,0,0,0,0.7603552341461182,1.1303186416625977,2.4778823852539062,1.3191075325012207,-1.1587748527526855,DttfAYeS3C0.wav,p232_080.wav
0,0,0,0,0,0,0.3704814314842224,1.1455587148666382,-15.95003604888916,-16.15264129638672,-0.2026052474975586,28_dI7KHIf0.wav,p232_057.wav
0,0,0,0,0,0,0.793528139591217,1.112420916557312,-9.239103317260742,0.9321837425231934,10.171287059783936,IMwnzPo49IQ.wav,p232_043.wav
0,0,0,0,0,0,0.8321444988250732,1.5643022060394287,8.584567070007324,11.36178207397461,2.777215003967285,5TzDcdFw3V8.wav,p257_349.wav
0,0,0,0,0,0,0.3995526134967804,1.417759656906128,-12.939824104309082,-12.82401180267334,0.11581230163574219,Rg0HE_P3_4I.wav,p257_361.wav
0,0,0,0,0,0,0.5265844464302063,1.1782619953155518,-14.365705490112305,-14.653313636779785,-0.28760814666748047,co70MNG6JiU.wav,p257_407.wav
0,0,0,0,0,0,0.8608964085578918,1.3943908214569092,1.2156836986541748,2.1212353706359863,0.9055516719818115,Na-NDcdjEik.wav,p257_413.wav
0,0,0,0,0,0,0.4104018211364746,1.1482659578323364,-14.279179573059082,-12.632994651794434,1.6461849212646484,4NsZiH4WkOo.wav,p257_375.wav
0,0,0,0,0,0,0.4956834614276886,1.2655085325241089,-15.211071968078613,-16.018634796142578,-0.8075628280639648,pLqvYlIX9MU.wav,p257_412.wav
0,0,0,0,0,0,0.4490869343280792,1.131077527999878,-10.973867416381836,-12.174742698669434,-1.2008752822875977,UjQWlJlL0Kg.wav,p257_374.wav
0,0,0,0,0,0,0.3777500092983246,1.1366928815841675,-15.368327140808105,-13.906804084777832,1.4615230560302734,iLSF544ELcg.wav,p257_360.wav
0,0,0,0,0,0,0.40826818346977234,1.225333333015442,-14.866701126098633,-14.336831092834473,0.5298700332641602,NJ9MpvYoZHA.wav,p257_406.wav
0,0,0,0,0,0,0.5205399990081787,1.144592523574829,-4.967655658721924,-7.716277122497559,-2.7486214637756348,jaCPQAwkYe0.wav,p232_042.wav
0,0,0,0,0,0,0.9125674962997437,2.0525894165039062,2.729872465133667,2.5608391761779785,-0.16903328895568848,HQ9HlWProm0.wav,p257_348.wav
0,0,0,0,0,0,0.43730729818344116,1.1288440227508545,-12.399683952331543,-14.216035842895508,-1.8163518905639648,aqozZzRbHVg.wav,p232_056.wav
0,0,0,0,0,0,0.40600594878196716,1.125954270362854,-14.959338188171387,-14.964089393615723,-0.0047512054443359375,QHWuQj95SYw.wav,p232_081.wav
0,0,0,0,0,0,0.8051613569259644,1.3719769716262817,7.005455493927002,7.158089637756348,0.1526341438293457,SbeAv16sVCk.wav,p232_095.wav
0,0,0,0,0,0,0.8975017666816711,1.3485217094421387,10.788823127746582,11.01227855682373,0.22345542907714844,mU8J0PSY28I.wav,p257_176.wav
0,0,0,0,0,0,0.8054311275482178,1.7161500453948975,-12.456337928771973,8.69540023803711,21.151738166809082,FAX8Twagbvg.wav,p232_268.wav
0,0,0,0,0,0,0.5296798944473267,1.120970606803894,-5.434653282165527,-10.84858226776123,-5.413928985595703,2WvKqN2NrEA.wav,p257_162.wav
0,0,0,0,0,0,0.5376077890396118,1.1927032470703125,-16.104135513305664,-16.394325256347656,-0.2901897430419922,4OUFnQ1ig7g.wav,p232_240.wav
0,0,0,0,0,0,0.8905652165412903,1.2243497371673584,9.050792694091797,10.704449653625488,1.6536569595336914,M40-EpN3I78.wav,p232_254.wav
0,0,0,0,0,0,0.7116690874099731,1.1732463836669922,-2.3845672607421875,-0.5043481588363647,1.8802191019058228,ZYjtrPCAlTU.wav,p257_189.wav
0,0,0,0,0,0,0.9891425967216492,3.241757869720459,26.649168014526367,24.067272186279297,-2.5818958282470703,i6pBBhEa8OY.wav,p232_283.wav
0,0,0,0,0,0,0.7480180859565735,1.5783324241638184,2.1769161224365234,2.2236711978912354,0.046755075454711914,vjcfIZ0SWew.wav,p232_297.wav
0,0,0,0,0,0,0.33475545048713684,1.2123687267303467,-17.86848258972168,-17.704769134521484,0.1637134552001953,AchH6Qd0htw.wav,p257_002.wav
0,0,0,0,0,0,0.5224413275718689,1.1292630434036255,-15.18338394165039,-11.594257354736328,3.5891265869140625,5LK5QxIu8xw.wav,p232_308.wav
0,0,0,0,0,0,0.3198201358318329,1.1338053941726685,-17.566831588745117,-18.400665283203125,-0.8338336944580078,Me5oFWrV6cg.wav,p257_016.wav
0,0,0,0,0,0,0.5547698140144348,1.163132667541504,-14.493365287780762,-1.5909311771392822,12.90243411064148,4vhbTJ-LsdY.wav,p232_334.wav
0,0,0,0,0,0,0.4831359386444092,1.139296531677246,-2.289293050765991,-8.06270694732666,-5.773413896560669,D14QMp6dz0U.wav,p232_320.wav
0,0,0,0,0,0,0.7122344374656677,1.116063117980957,-2.1464345455169678,-1.8258718252182007,0.3205627202987671,pZc88RfF6Tg.wav,p257_200.wav
0,0,0,0,0,0,0.7857105731964111,1.1164203882217407,-1.2790570259094238,-1.81879723072052,-0.5397402048110962,y9LrPC3Qv3A.wav,p257_214.wav
0,0,0,0,0,0,0.542506992816925,1.1329457759857178,-14.589242935180664,-7.508193016052246,7.081049919128418,LiehcxCYdIo.wav,p232_136.wav
0,0,0,0,0,0,0.3919377624988556,1.2382698059082031,-14.821900367736816,-14.949623107910156,-0.12772274017333984,v5qpjASGr-Y.wav,p257_228.wav
